customer_id,person_age,occupation_status,years_employed,person_income,Credit_Score,cb_person_cred_hist_length,savings_assets,current_debt,defaults_on_file,delinquencies_last_2yrs,derogatory_marks,product_type,loan_intent,loan_amnt,interest_rate,debt_to_income_ratio,loan_to_income_ratio,payment_to_income_ratio,loan_status,Province,Latitude,Longitude,Risk_Segment,DTI_Ratio
CUST142100,41,Employed,18.2,45982,596,2.1,10,13982,0,0,0,Credit Card,Business,30700,23.0,0.304,0.668,0.223,0,British Columbia,48.96419501194781,-123.37129986205825,Tier 4 - Subprime,0.668
CUST142101,42,Self-Employed,8.2,78329,664,23.8,2119,20440,0,1,0,Credit Card,Home Improvement,41800,17.24,0.261,0.534,0.178,1,Alberta,53.57467355185928,-113.33923400125741,Tier 3 - Near Prime,0.534
CUST142102,18,Self-Employed,1.0,30225,588,0.6,1,13289,0,4,0,Credit Card,Personal,40200,21.97,0.44,1.33,0.443,0,Quebec,45.009173562633336,-73.3544416292688,Tier 4 - Subprime,1.33
CUST142103,45,Employed,3.7,106456,505,2.5,1456,65970,0,2,0,Personal Loan,Personal,14900,16.74,0.62,0.14,0.047,0,Quebec,45.58349465709879,-74.12653312191063,Tier 4 - Subprime,0.14
CUST142104,34,Employed,0.4,35079,737,15.0,816,8334,0,0,0,Credit Card,Education,2800,17.12,0.238,0.08,0.027,1,Ontario,43.07896846328424,-79.5734476211683,Tier 2 - Prime,0.08
CUST142105,43,Employed,10.5,30885,679,20.1,1136,8811,0,0,0,Line of Credit,Medical,12400,9.51,0.285,0.401,0.134,1,Ontario,43.693991667573336,-79.55265893927258,Tier 3 - Near Prime,0.401
CUST142106,24,Self-Employed,1.5,40829,687,2.4,151,13959,0,0,0,Personal Loan,Medical,64300,12.13,0.342,1.575,0.525,0,British Columbia,49.68313444023988,-122.66803638097146,Tier 2 - Prime,1.575
CUST142107,18,Self-Employed,1.0,45983,524,1.2,128,31195,0,2,0,Personal Loan,Education,31600,15.54,0.678,0.687,0.229,0,Quebec,45.5985916371601,-73.62677800736502,Tier 4 - Subprime,0.687
CUST142108,31,Employed,12.9,23569,671,10.5,1850,3356,0,1,0,Credit Card,Home Improvement,21400,17.68,0.142,0.908,0.303,1,Ontario,44.114778436974255,-79.57156639667878,Tier 3 - Near Prime,0.908
CUST142109,31,Employed,4.3,73016,589,8.6,1371,37891,0,1,0,Line of Credit,Personal,50000,14.38,0.519,0.685,0.228,0,Ontario,43.71185804922567,-79.77157278667367,Tier 4 - Subprime,0.685
CUST142110,31,Employed,7.3,21494,609,11.6,2771,4099,0,0,0,Line of Credit,Medical,13300,12.45,0.191,0.619,0.206,1,Ontario,43.87811673385391,-78.9714178554975,Tier 3 - Near Prime,0.619
CUST142111,30,Employed,6.3,23240,542,11.1,76,7308,0,1,0,Credit Card,Personal,29000,22.99,0.314,1.248,0.416,0,British Columbia,49.122223343640584,-122.6679264933772,Tier 4 - Subprime,1.248
CUST142112,55,Self-Employed,17.6,64854,609,17.4,22409,47061,0,0,0,Line of Credit,Education,36300,11.32,0.726,0.56,0.187,0,Quebec,45.257860498767286,-72.99806290344618,Tier 3 - Near Prime,0.56
CUST142113,18,Self-Employed,1.0,24668,557,0.5,329,8038,1,3,0,Personal Loan,Education,4900,16.45,0.326,0.199,0.066,0,Ontario,43.45618684037917,-78.92000352726583,Tier 4 - Subprime,0.199
CUST142114,24,Student,0.3,32248,684,2.0,43,14922,0,0,0,Credit Card,Home Improvement,3200,18.13,0.463,0.099,0.033,1,British Columbia,48.80605719198156,-122.79645398741482,Tier 2 - Prime,0.099
CUST142115,29,Employed,4.2,19536,653,0.5,239,9484,0,0,0,Credit Card,Personal,10000,17.3,0.485,0.512,0.171,0,Ontario,43.35846970279606,-79.39017656763347,Tier 3 - Near Prime,0.512
CUST142116,35,Employed,9.4,60047,708,11.2,931,11318,0,0,0,Credit Card,Business,36300,16.5,0.188,0.605,0.202,1,British Columbia,49.14714344083184,-122.852681123767,Tier 2 - Prime,0.605
CUST142117,43,Self-Employed,2.3,164525,787,10.5,12410,57057,0,0,0,Credit Card,Business,67800,14.27,0.347,0.412,0.137,1,Ontario,43.46305887495699,-79.26201194176946,Tier 1 - Super Prime,0.412
CUST142118,45,Employed,9.5,61704,704,23.7,3012,14558,0,1,0,Personal Loan,Personal,42200,9.74,0.236,0.684,0.228,1,Saskatchewan,52.12790701491024,-106.36899275343852,Tier 2 - Prime,0.684
CUST142119,47,Employed,11.1,44806,604,17.9,1081,17616,0,1,0,Line of Credit,Business,28600,12.05,0.393,0.638,0.213,0,Ontario,43.63912061071436,-79.13592345107257,Tier 3 - Near Prime,0.638
CUST142120,40,Employed,3.2,38890,530,7.7,65575,14292,0,0,0,Line of Credit,Home Improvement,31300,13.44,0.367,0.805,0.268,1,British Columbia,49.565182267040285,-123.1735324616157,Tier 4 - Subprime,0.805
CUST142121,18,Employed,0.0,49423,745,0.4,76,9473,0,0,0,Personal Loan,Education,69300,10.82,0.192,1.402,0.467,0,Quebec,45.37659111409348,-73.59975595844645,Tier 2 - Prime,1.402
CUST142122,18,Employed,0.0,41029,675,0.2,51,6965,0,0,0,Credit Card,Business,6600,17.15,0.17,0.161,0.054,1,Ontario,43.86586860406058,-79.19978678234743,Tier 3 - Near Prime,0.161
CUST142123,48,Employed,19.1,60328,754,11.2,1123,8193,0,0,0,Personal Loan,Education,100000,9.93,0.136,1.658,0.553,1,Ontario,44.12195191099846,-78.94448088327394,Tier 2 - Prime,1.658
CUST142124,47,Employed,26.4,21593,629,10.5,182,8354,0,1,0,Credit Card,Personal,1900,19.77,0.387,0.088,0.029,1,Ontario,43.60012654489139,-79.43937897525475,Tier 3 - Near Prime,0.088
CUST142125,42,Employed,11.4,16443,616,2.8,79,1465,0,0,0,Credit Card,Education,11700,19.87,0.089,0.712,0.237,1,Alberta,53.610214075434406,-113.6431099910649,Tier 3 - Near Prime,0.712
CUST142126,25,Employed,0.6,86510,548,1.2,168,28663,1,0,0,Credit Card,Business,56300,22.73,0.331,0.651,0.217,0,Ontario,43.86581321329702,-78.96022440745976,Tier 4 - Subprime,0.651
CUST142127,31,Employed,6.1,39219,685,10.2,423,13182,0,0,0,Credit Card,Business,43000,18.65,0.336,1.096,0.365,1,British Columbia,49.27562839852705,-123.37268432076465,Tier 2 - Prime,1.096
CUST142128,30,Self-Employed,2.8,57095,666,9.3,343,3394,0,0,0,Line of Credit,Personal,22200,10.35,0.059,0.389,0.13,1,British Columbia,48.878538174238166,-122.62189676526867,Tier 3 - Near Prime,0.389
CUST142129,22,Employed,2.8,21575,730,3.1,143,14079,0,0,0,Line of Credit,Home Improvement,5000,8.43,0.653,0.232,0.077,0,Ontario,43.40549078062608,-79.33521512634948,Tier 2 - Prime,0.232
CUST142130,38,Employed,7.6,62373,537,5.6,10088,31658,0,1,0,Credit Card,Home Improvement,70000,22.07,0.508,1.122,0.374,0,Ontario,43.087023954709565,-79.54812169017609,Tier 4 - Subprime,1.122
CUST142131,60,Employed,33.9,47718,721,18.6,1825,36619,0,0,0,Credit Card,Business,7300,17.2,0.767,0.153,0.051,0,Manitoba,50.11541022981376,-97.25740735582679,Tier 2 - Prime,0.153
CUST142132,29,Student,1.4,61545,658,3.4,288,13854,0,1,0,Line of Credit,Business,40700,9.38,0.225,0.661,0.22,0,Ontario,43.38869111238368,-79.32904370082711,Tier 3 - Near Prime,0.661
CUST142133,50,Employed,29.1,67444,690,22.4,11913,38184,0,1,0,Personal Loan,Education,76500,12.71,0.566,1.134,0.378,0,Ontario,44.041534481616665,-79.59732772907846,Tier 2 - Prime,1.134
CUST142134,24,Employed,2.3,46916,544,4.3,939,10488,1,2,0,Credit Card,Medical,6100,22.61,0.224,0.13,0.043,0,British Columbia,49.46979466713443,-122.79029856918685,Tier 4 - Subprime,0.13
CUST142135,18,Employed,0.0,16170,672,1.6,155,4088,0,0,0,Personal Loan,Medical,3000,12.57,0.253,0.186,0.062,1,Ontario,43.93655652429559,-78.80560228724786,Tier 3 - Near Prime,0.186
CUST142136,46,Employed,22.9,58076,626,7.8,259,17756,0,0,0,Credit Card,Business,30200,19.77,0.306,0.52,0.173,1,Quebec,45.96065638250512,-73.18190890338597,Tier 3 - Near Prime,0.52
CUST142137,32,Self-Employed,1.5,31499,641,8.5,2962,12789,0,1,0,Credit Card,Medical,19700,20.95,0.406,0.625,0.208,1,Ontario,43.56404099099181,-79.83683130103411,Tier 3 - Near Prime,0.625
CUST142138,50,Employed,6.0,68225,649,26.5,869,14299,0,0,0,Personal Loan,Home Improvement,98500,14.81,0.21,1.444,0.481,1,Saskatchewan,51.75953359430417,-106.87506437311728,Tier 3 - Near Prime,1.444
CUST142139,52,Employed,25.1,43411,650,11.2,2274,12019,0,0,0,Credit Card,Medical,1600,17.58,0.277,0.037,0.012,1,Quebec,46.02431492613547,-73.55006067882486,Tier 3 - Near Prime,0.037
CUST142140,31,Employed,7.7,64554,721,10.5,8726,21171,0,0,0,Credit Card,Debt Consolidation,6400,15.61,0.328,0.099,0.033,1,Saskatchewan,52.728193253182965,-106.21039140759568,Tier 2 - Prime,0.099
CUST142141,51,Employed,5.1,44518,588,5.8,67,21172,0,0,0,Line of Credit,Business,20500,13.85,0.476,0.46,0.153,0,Ontario,43.314760865271595,-79.42701285573298,Tier 4 - Subprime,0.46
CUST142142,24,Student,1.5,20819,592,2.5,8,5759,0,0,0,Personal Loan,Medical,26500,15.84,0.277,1.273,0.424,0,Ontario,43.94238894862144,-79.59768192518668,Tier 4 - Subprime,1.273
CUST142143,24,Employed,4.8,25470,675,5.1,1635,11193,1,2,0,Credit Card,Home Improvement,9200,18.34,0.439,0.361,0.12,0,Manitoba,49.38182607199532,-96.80759356649553,Tier 3 - Near Prime,0.361
CUST142144,47,Employed,15.0,19464,684,22.4,274,8835,0,0,0,Credit Card,Personal,7200,18.65,0.454,0.37,0.123,1,Ontario,43.08616438401056,-79.09611212042697,Tier 2 - Prime,0.37
CUST142145,18,Employed,0.0,57873,613,0.3,203,18203,0,1,0,Credit Card,Debt Consolidation,51200,19.11,0.315,0.885,0.295,0,Quebec,45.71185456372986,-73.99825292217812,Tier 3 - Near Prime,0.885
CUST142146,34,Employed,5.2,28103,651,13.6,299,10120,0,0,0,Credit Card,Personal,6400,17.66,0.36,0.228,0.076,1,Ontario,43.35939117941965,-79.78622115912107,Tier 3 - Near Prime,0.228
CUST142147,49,Employed,23.6,45262,716,9.1,84,12723,0,0,0,Personal Loan,Home Improvement,88100,10.73,0.281,1.946,0.649,1,Saskatchewan,52.57462055752587,-106.66058136238766,Tier 2 - Prime,1.946
CUST142148,50,Student,1.9,20353,670,0.9,8,4666,0,2,0,Personal Loan,Business,5600,12.04,0.229,0.275,0.092,0,Ontario,43.66888365106968,-78.95358438402968,Tier 3 - Near Prime,0.275
CUST142149,29,Employed,0.9,88914,584,6.3,3519,53695,0,1,1,Line of Credit,Education,31500,14.36,0.604,0.354,0.118,0,Alberta,53.88455453514237,-113.75839959383812,Tier 4 - Subprime,0.354
CUST142150,47,Student,1.4,15000,680,6.7,17,5658,0,0,0,Credit Card,Education,1500,17.73,0.377,0.1,0.033,1,Quebec,45.02586137746368,-73.40672097313255,Tier 2 - Prime,0.1
CUST142151,21,Employed,0.6,49021,608,2.8,133,6565,0,0,0,Personal Loan,Education,95600,14.47,0.134,1.95,0.65,0,Ontario,44.1025543140164,-79.46915261113469,Tier 3 - Near Prime,1.95
CUST142152,26,Employed,1.4,28708,657,1.2,206,9094,0,0,0,Personal Loan,Education,52000,11.2,0.317,1.811,0.604,1,Ontario,43.28112500520151,-79.95489183633552,Tier 3 - Near Prime,1.811
CUST142153,37,Employed,5.7,120446,659,9.3,9065,21442,0,0,0,Personal Loan,Business,100000,11.52,0.178,0.83,0.277,1,Manitoba,49.976968348134875,-97.17418836402139,Tier 3 - Near Prime,0.83
CUST142154,39,Self-Employed,13.7,87007,664,12.2,169,20564,0,0,0,Personal Loan,Personal,54300,12.38,0.236,0.624,0.208,1,British Columbia,49.41432849279305,-122.9578760176547,Tier 3 - Near Prime,0.624
CUST142155,22,Self-Employed,1.0,61722,661,0.8,201,10210,0,0,0,Credit Card,Medical,69100,17.93,0.165,1.12,0.373,0,British Columbia,48.7618382921853,-122.68138796424888,Tier 3 - Near Prime,1.12
CUST142156,57,Self-Employed,23.9,40356,707,18.6,2885,17755,0,0,0,Credit Card,Personal,4200,16.35,0.44,0.104,0.035,1,Quebec,46.07477543112283,-73.82195241812587,Tier 2 - Prime,0.104
CUST142157,18,Employed,0.0,29037,609,1.5,518,6102,0,0,1,Personal Loan,Business,47300,14.78,0.21,1.629,0.543,0,Ontario,43.41588922215047,-79.27458724612454,Tier 3 - Near Prime,1.629
CUST142158,35,Employed,4.3,25024,704,15.1,54,6513,0,0,0,Personal Loan,Home Improvement,4000,11.12,0.26,0.16,0.053,1,British Columbia,49.53963712828847,-122.60912839103132,Tier 2 - Prime,0.16
CUST142159,37,Employed,9.9,66817,766,13.6,6046,38097,0,0,0,Credit Card,Education,70000,15.9,0.57,1.048,0.349,0,Quebec,45.659676832215034,-73.44497122470311,Tier 1 - Super Prime,1.048
CUST142160,18,Employed,0.0,22542,615,1.3,281,4642,0,0,0,Credit Card,Medical,1100,19.09,0.206,0.049,0.016,1,British Columbia,48.722400159941984,-122.63188875776406,Tier 3 - Near Prime,0.049
CUST142161,50,Self-Employed,17.4,111751,645,20.5,368,27399,0,0,0,Personal Loan,Home Improvement,88900,14.91,0.245,0.796,0.265,1,Ontario,44.08803150794312,-79.27178909088124,Tier 3 - Near Prime,0.796
CUST142162,26,Employed,3.7,25088,632,2.5,247,11160,0,2,0,Credit Card,Debt Consolidation,5500,19.99,0.445,0.219,0.073,0,Saskatchewan,51.898518816804405,-106.5377609750684,Tier 3 - Near Prime,0.219
CUST142163,36,Employed,8.0,56677,663,7.1,2188,15432,0,0,0,Personal Loan,Education,78000,11.13,0.272,1.376,0.459,1,Ontario,43.35206750614826,-79.12139940123623,Tier 3 - Near Prime,1.376
CUST142164,38,Self-Employed,14.9,85144,647,19.1,7361,50080,0,1,0,Credit Card,Medical,14000,19.96,0.588,0.164,0.055,0,Ontario,43.12346114093034,-79.08313648372771,Tier 3 - Near Prime,0.164
CUST142165,18,Student,1.4,32281,583,0.8,540,18351,0,0,1,Line of Credit,Debt Consolidation,24800,14.64,0.568,0.768,0.256,0,Manitoba,49.59549777121022,-97.12860018036405,Tier 4 - Subprime,0.768
CUST142166,22,Student,1.2,54565,662,2.7,867,21482,0,0,0,Personal Loan,Personal,38000,11.16,0.394,0.696,0.232,0,British Columbia,49.42677139285738,-122.9431624455805,Tier 3 - Near Prime,0.696
CUST142167,53,Employed,2.3,169507,732,12.3,7182,42854,0,1,0,Line of Credit,Home Improvement,39000,8.62,0.253,0.23,0.077,1,Ontario,43.29424237462252,-79.14756754948101,Tier 2 - Prime,0.23
CUST142168,34,Employed,12.2,60289,800,0.3,9,22082,0,0,0,Personal Loan,Home Improvement,44100,9.68,0.366,0.731,0.244,1,British Columbia,49.24250150188008,-123.53175116770504,Tier 1 - Super Prime,0.731
CUST142169,18,Student,1.6,15000,657,0.2,3,6752,0,0,0,Line of Credit,Personal,5000,9.24,0.45,0.333,0.111,0,Quebec,45.86134153848853,-73.80279125425764,Tier 3 - Near Prime,0.333
CUST142170,31,Employed,13.0,23296,650,9.5,1617,5052,0,0,0,Credit Card,Personal,15100,18.57,0.217,0.648,0.216,1,Ontario,44.199424378871946,-78.91016995983209,Tier 3 - Near Prime,0.648
CUST142171,34,Employed,3.4,46701,575,2.6,8668,2908,0,0,0,Line of Credit,Home Improvement,28600,14.47,0.062,0.612,0.204,0,British Columbia,49.5232903459103,-123.43288656685877,Tier 4 - Subprime,0.612
CUST142172,37,Employed,11.8,48424,700,3.7,18,3161,0,0,0,Personal Loan,Personal,24000,10.8,0.065,0.496,0.165,1,Ontario,43.28807974501214,-79.21815759236442,Tier 2 - Prime,0.496
CUST142173,18,Employed,0.0,32663,644,1.9,211,4872,0,3,0,Credit Card,Medical,11600,19.69,0.149,0.355,0.118,0,Ontario,43.512967588698984,-79.91887592057194,Tier 3 - Near Prime,0.355
CUST142174,34,Employed,9.7,80602,630,12.7,7270,18061,0,0,0,Credit Card,Personal,33600,20.14,0.224,0.417,0.139,1,Ontario,43.71805984060606,-78.99553125003409,Tier 3 - Near Prime,0.417
CUST142175,25,Employed,4.8,27535,587,5.3,126,10039,1,1,0,Credit Card,Personal,7100,22.32,0.365,0.258,0.086,0,Quebec,45.94738943795663,-73.45720025643645,Tier 4 - Subprime,0.258
CUST142176,37,Employed,13.8,21387,692,13.2,1080,14233,0,0,0,Personal Loan,Education,31500,12.65,0.665,1.473,0.491,0,Ontario,43.71046791750523,-79.3773717862215,Tier 2 - Prime,1.473
CUST142177,41,Self-Employed,6.8,20267,570,15.5,3081,1867,0,1,0,Personal Loan,Debt Consolidation,15100,15.89,0.092,0.745,0.248,0,Manitoba,49.884653465195065,-96.84886203511793,Tier 4 - Subprime,0.745
CUST142178,39,Employed,15.2,37851,682,11.2,11625,17837,0,0,0,Credit Card,Personal,33700,17.19,0.471,0.89,0.297,1,Quebec,45.21335059759478,-73.25223430339385,Tier 2 - Prime,0.89
CUST142179,51,Student,0.4,15000,694,27.6,1598,1486,0,0,0,Line of Credit,Personal,11100,10.86,0.099,0.74,0.247,1,Ontario,43.65272244573891,-79.68765119756208,Tier 2 - Prime,0.74
CUST142180,61,Employed,0.1,75666,734,27.7,5694,25759,0,0,0,Credit Card,Home Improvement,35400,17.31,0.34,0.468,0.156,1,British Columbia,49.06515880508759,-122.54971954516697,Tier 2 - Prime,0.468
CUST142181,21,Employed,2.8,51644,600,1.1,167,2112,0,1,0,Credit Card,Personal,8300,20.13,0.041,0.161,0.054,1,Alberta,53.62345252211873,-112.99993646316415,Tier 3 - Near Prime,0.161
CUST142182,30,Student,1.7,15000,660,11.6,163,4175,0,1,0,Line of Credit,Business,5000,10.14,0.278,0.333,0.111,1,Quebec,45.87215722087216,-73.91262534581702,Tier 3 - Near Prime,0.333
CUST142183,43,Employed,16.6,64216,678,4.2,633,30944,0,0,0,Credit Card,Personal,29300,17.32,0.482,0.456,0.152,1,Ontario,44.18806864978528,-79.58959513384967,Tier 3 - Near Prime,0.456
CUST142184,33,Employed,11.9,29906,650,9.5,144,8026,0,0,0,Personal Loan,Business,53000,11.16,0.268,1.772,0.591,1,Ontario,44.02471728861132,-79.53312862838648,Tier 3 - Near Prime,1.772
CUST142185,18,Student,0.8,54839,690,1.5,395,22082,0,0,0,Personal Loan,Education,52400,12.48,0.403,0.956,0.319,0,Alberta,53.94006005184926,-113.1534600356516,Tier 2 - Prime,0.956
CUST142186,32,Self-Employed,2.0,24314,547,10.1,7024,2440,0,0,0,Personal Loan,Home Improvement,17200,15.66,0.1,0.707,0.236,0,Ontario,43.4827906932241,-79.58237975800326,Tier 4 - Subprime,0.707
CUST142187,49,Employed,20.8,39931,629,8.2,266,4846,0,1,0,Line of Credit,Medical,29700,11.42,0.121,0.744,0.248,1,Ontario,43.88780388651742,-79.18019710207737,Tier 3 - Near Prime,0.744
CUST142188,18,Employed,0.0,96698,659,0.1,23,24677,0,0,0,Personal Loan,Education,29800,11.13,0.255,0.308,0.103,0,British Columbia,49.14841000977106,-122.93126642292744,Tier 3 - Near Prime,0.308
CUST142189,37,Employed,16.4,44715,534,3.1,1690,10192,1,2,0,Line of Credit,Personal,12800,14.73,0.228,0.286,0.095,0,Ontario,43.08227817552443,-79.30417530286026,Tier 4 - Subprime,0.286
CUST142190,18,Employed,0.0,35684,629,1.4,75,3199,0,2,0,Credit Card,Home Improvement,47500,19.47,0.09,1.331,0.444,0,Saskatchewan,52.59465170568915,-106.5252908119506,Tier 3 - Near Prime,1.331
CUST142191,45,Self-Employed,19.0,57653,633,8.8,17343,11050,0,1,1,Credit Card,Debt Consolidation,64500,19.23,0.192,1.119,0.373,0,Alberta,53.00884940893891,-113.82118192305393,Tier 3 - Near Prime,1.119
CUST142192,37,Self-Employed,12.4,154147,718,11.5,14228,53242,0,0,0,Credit Card,Personal,70000,15.91,0.345,0.454,0.151,1,Quebec,45.040332062238626,-73.98442082822113,Tier 2 - Prime,0.454
CUST142193,28,Employed,1.3,91772,556,3.4,2005,55292,1,1,0,Credit Card,Education,70000,21.51,0.602,0.763,0.254,0,Alberta,52.968169033108936,-113.69050034444882,Tier 4 - Subprime,0.763
CUST142194,29,Employed,2.1,25929,658,7.3,213,3348,0,0,0,Line of Credit,Home Improvement,21800,9.4,0.129,0.841,0.28,1,Quebec,44.9824084075734,-73.58145835655542,Tier 3 - Near Prime,0.841
CUST142195,18,Employed,0.0,15000,584,0.4,15,7240,0,1,0,Personal Loan,Education,12300,16.9,0.483,0.82,0.273,0,Alberta,53.01691632254909,-113.45372120545935,Tier 4 - Subprime,0.82
CUST142196,47,Student,1.0,16024,672,13.5,1335,5930,0,0,0,Credit Card,Personal,1600,17.94,0.37,0.1,0.033,1,British Columbia,49.49546806582843,-123.51221768618194,Tier 3 - Near Prime,0.1
CUST142197,25,Employed,1.2,21289,652,6.4,891,9443,0,0,0,Credit Card,Home Improvement,26000,17.51,0.444,1.221,0.407,0,Ontario,44.07739850606058,-79.14250594121403,Tier 3 - Near Prime,1.221
CUST142198,41,Self-Employed,4.8,85496,713,5.3,19935,36120,0,0,0,Credit Card,Medical,63100,17.23,0.422,0.738,0.246,1,Saskatchewan,52.489225743706925,-107.15348697134968,Tier 2 - Prime,0.738
CUST142199,23,Self-Employed,1.0,47843,629,4.8,559,4191,0,1,0,Credit Card,Business,9400,20.46,0.088,0.196,0.065,1,Alberta,53.69764220444862,-112.90958488351829,Tier 3 - Near Prime,0.196
CUST142200,61,Self-Employed,5.4,58839,636,28.4,1361,19619,0,2,0,Line of Credit,Business,27700,11.24,0.333,0.471,0.157,1,Saskatchewan,52.47639480114999,-106.32084835473921,Tier 3 - Near Prime,0.471
CUST142201,53,Student,0.1,38661,731,13.7,2081,4317,0,0,0,Personal Loan,Debt Consolidation,7700,9.78,0.112,0.199,0.066,1,British Columbia,49.23057773689837,-122.63823638511144,Tier 2 - Prime,0.199
CUST142202,59,Student,0.5,22628,716,1.0,49,8121,0,0,0,Credit Card,Education,2300,15.74,0.359,0.102,0.034,1,Quebec,45.98938708616089,-73.61137236961655,Tier 2 - Prime,0.102
CUST142203,61,Employed,15.7,56916,651,18.4,15399,19998,0,0,0,Line of Credit,Debt Consolidation,18400,10.72,0.351,0.323,0.108,1,Ontario,43.605090482710935,-78.83856977443173,Tier 3 - Near Prime,0.323
CUST142204,27,Employed,5.7,40813,665,5.2,3849,16810,0,0,0,Personal Loan,Medical,38100,12.58,0.412,0.934,0.311,1,Ontario,43.087054134236084,-78.80205045059778,Tier 3 - Near Prime,0.934
CUST142205,24,Self-Employed,1.1,104824,642,3.8,3371,12706,0,0,1,Credit Card,Education,70000,20.2,0.121,0.668,0.223,1,Ontario,43.89616988916595,-79.41349935251044,Tier 3 - Near Prime,0.668
CUST142206,59,Self-Employed,8.5,81359,726,28.1,7085,7042,0,0,0,Credit Card,Business,20200,15.97,0.087,0.248,0.083,1,Ontario,44.05008184253976,-78.97880594249226,Tier 2 - Prime,0.248
CUST142207,33,Self-Employed,4.9,50918,779,11.4,387,12843,0,0,0,Line of Credit,Education,38500,6.64,0.252,0.756,0.252,1,Quebec,45.171195479241064,-73.36241825390788,Tier 1 - Super Prime,0.756
CUST142208,44,Employed,10.0,116021,587,17.1,4667,39981,0,1,0,Personal Loan,Personal,19000,16.55,0.345,0.164,0.055,1,British Columbia,49.06411374869079,-123.47751391306241,Tier 4 - Subprime,0.164
CUST142209,27,Employed,7.9,22509,598,1.9,986,3238,0,2,1,Credit Card,Medical,19100,22.61,0.144,0.849,0.283,0,Ontario,43.88715470928165,-79.49953253501329,Tier 4 - Subprime,0.849
CUST142210,27,Employed,1.2,37592,542,1.3,375,22651,0,0,1,Line of Credit,Education,32600,14.71,0.603,0.867,0.289,0,Quebec,45.59028068487695,-73.30732192882046,Tier 4 - Subprime,0.867
CUST142211,44,Employed,3.5,34115,695,7.4,1611,12800,0,0,0,Line of Credit,Personal,16400,9.93,0.375,0.481,0.16,1,Ontario,44.121163499389624,-79.79502116540785,Tier 2 - Prime,0.481
CUST142212,18,Employed,0.0,17811,611,1.1,3,9491,0,0,0,Credit Card,Medical,20200,20.32,0.533,1.134,0.378,0,British Columbia,49.25590884810186,-123.33413328959192,Tier 3 - Near Prime,1.134
CUST142213,44,Self-Employed,10.1,61529,635,23.0,1335,13021,0,1,0,Personal Loan,Education,77700,14.29,0.212,1.263,0.421,1,Saskatchewan,52.340143322898946,-106.87583513911225,Tier 3 - Near Prime,1.263
